Year,Wave,Fishing Mode,Fishing Area,Species Group,Sub Group,Observed Harvest (A),PSE,Reported Harvest (B1),PSE,Released Alive (B2),PSE,Total,Angler Trips,AngPSE
2016,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,LITTLE TUNNY/ATLANTIC BONITO,12,107.5,0,.,0,.,12,4042,0
2016,JULY/AUGUST,PARTY BOAT,OCEAN (> 3 MI),WRASSES,CUNNER,206,94,0,.,0,.,206,4042,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,BLUEFISH,BLUEFISH,6,.,0,.,649,.,655,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,DOGFISH SHARKS,0,.,0,.,8,.,8,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,306,.,306,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,ATLANTIC CROAKER,91,.,0,.,1263,.,1354,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,KINGFISHES,33,.,0,.,11,.,44,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,DRUMS,SPOT,285,.,0,.,129,.,414,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,496,.,52,.,9320,.,9868,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,PUFFERS,PUFFERS,0,.,0,.,65,.,65,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,4355,.,4355,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,0,.,2956,.,2956,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,0,.,0,.,10,.,10,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,11,.,0,.,10,.,21,9414,0
2016,JULY/AUGUST,PARTY BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,11,.,267,.,278,9414,0
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,OTHER SHARKS,0,.,0,.,1192,110.8,1192,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),CODS AND HAKES,ATLANTIC COD,0,.,0,.,1434,49.6,1434,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),DOLPHINS,DOLPHINS,9260,67.6,478,49.6,1008,49.6,10746,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,5932,112.4,0,.,4786,112.4,10718,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),OTHER FISHES,OTHER FISHES,0,.,0,.,3024,49.6,3024,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,9084,112.4,0,.,25190,42.4,34274,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),SEAROBINS,SEAROBINS,0,.,0,.,478,49.6,478,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,1403,94.1,0,.,4678,110.8,6081,15920,38.6
2016,JULY/AUGUST,CHARTER BOAT,INLAND,BLUEFISH,BLUEFISH,8130,62.8,1745,66.5,2353,63.3,12228,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,906,99.7,81,87.6,987,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,ATLANTIC CROAKER,0,.,0,.,411,83,411,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,KINGFISHES,0,.,0,.,1178,104.9,1178,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,DRUMS,SPOT,2294,65.3,16261,87,154,102.6,18709,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,125,95.6,125,95.6,6969,95.4,7219,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,OTHER FISHES,OTHER FISHES,56,102.6,0,.,0,.,56,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,1499,95.6,1499,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,22872,43.2,8574,39.9,39584,42.9,71030,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,0,.,180,104.9,622,98.5,802,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,540,104.9,540,21454,38.1
2016,JULY/AUGUST,CHARTER BOAT,INLAND,TUNAS AND MACKERELS,SPANISH MACKEREL,3359,101.2,0,.,0,.,3359,21454,38.1
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),BLUEFISH,BLUEFISH,0,.,728,109.5,3639,109.5,4367,10110,79.5
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,728,109.5,728,10110,79.5
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),DOLPHINS,DOLPHINS,688,107.4,0,.,0,.,688,10110,79.5
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (<= 3 MI),FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,728,109.5,728,10110,79.5
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,998,112.9,2709,99.6,0,.,3707,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,OTHER SHARKS,607,62,0,.,3477,99.6,4084,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,14363,60.4,14363,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),DOLPHINS,DOLPHINS,52270,51.5,15166,50.8,90095,99.6,157531,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),DRUMS,SPOT,0,.,0,.,2671,99.6,2671,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,9415,103.6,0,.,33772,84,43187,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),OTHER FISHES,OTHER FISHES,0,.,0,.,51940,99.6,51940,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,4583,58.4,0,.,43292,57,47875,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),SEAROBINS,SEAROBINS,0,.,0,.,10836,99.6,10836,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,27434,47,4813,62.3,15304,88.6,47551,301565,44.6
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,BLUEFISH,BLUEFISH,57734,33.7,23397,83.5,120937,85.8,202068,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,CARTILAGINOUS FISHES,OTHER SHARKS,0,.,0,.,587,101.1,587,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,22264,43,22264,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,CATFISHES,FRESHWATER CATFISHES,13749,66,0,.,470645,52.3,484394,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,CODS AND HAKES,RED HAKE,0,.,0,.,890,101.7,890,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,ATLANTIC CROAKER,237441,29.6,64463,25.2,294982,29.5,596886,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOT,94114,59.7,272521,88.7,128877,50,495512,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,DRUMS,WEAKFISH,1063,100.6,0,.,3118,24.8,4181,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,6729,52.4,2014,100.8,158821,59.9,167564,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,HERRINGS,HERRINGS,1063,100.6,0,.,0,.,1063,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,OTHER FISHES,OTHER FISHES,29635,91.7,7872,76,516777,39.7,554284,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,PUFFERS,PUFFERS,0,.,0,.,3513,100.5,3513,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,177458,85.2,177458,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,4028,100.8,21542,94.5,25570,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,240654,33.6,33966,50.7,2412873,29.4,2687493,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,623587,37.6,268695,67.2,1519905,35.7,2412187,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,75599,30.9,75599,1109932,20.9
2016,JULY/AUGUST,PRIVATE/RENTAL BOAT,INLAND,TUNAS AND MACKERELS,SPANISH MACKEREL,4372,24.8,0,.,0,.,4372,1109932,20.9
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,BLUEFISH,BLUEFISH,0,.,0,.,63827,86.6,63827,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,838,103.5,838,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,CATFISHES,FRESHWATER CATFISHES,107624,87,0,.,48843,61.7,156467,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,ATLANTIC CROAKER,4651,28.7,17053,28.7,78980,52,100684,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,KINGFISHES,41520,91.4,5667,92.8,7379,101,54566,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,RED DRUM,0,.,0,.,38249,68.2,38249,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,SPOT,480048,72.1,46276,64,177700,67.4,704024,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,DRUMS,SPOTTED SEATROUT,0,.,10092,103.7,112755,80.9,122847,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,EELS,EELS,24593,96.7,0,.,944,103.6,25537,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,FLOUNDERS,SUMMER FLOUNDER,786,102.7,0,.,279812,99.4,280598,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,GRUNTS,PIGFISH,4646,102.5,0,.,0,.,4646,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,OTHER FISHES,OTHER FISHES,0,.,0,.,346399,37.8,346399,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,PORGIES,SHEEPSHEAD,0,.,0,.,838,103.5,838,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,PUFFERS,PUFFERS,0,.,3101,28.7,128451,43.2,131552,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,SEA BASSES,BLACK SEA BASS,119142,95.4,10092,103.7,53771,103,183005,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,TEMPERATE BASSES,STRIPED BASS,48440,65.5,11480,78.2,568210,36.3,628130,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,TEMPERATE BASSES,WHITE PERCH,572424,64.2,119575,79.9,520380,38.9,1212379,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,150897,90.8,150897,829963,18.7
2016,SEPTEMBER/OCTOBER,SHORE,INLAND,WRASSES,TAUTOG,0,.,0,.,9664,102.7,9664,829963,18.7
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,319,51,0,.,26,86.7,345,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),DRUMS,ATLANTIC CROAKER,1967,76.6,0,.,810,76.6,2777,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),DRUMS,WEAKFISH,0,.,0,.,29,76.6,29,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,64,88.4,0,.,206,88.4,270,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),GRUNTS,PIGFISH,72,106,0,.,108,106,180,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),JACKS,GREATER AMBERJACK,29,76.6,0,.,0,.,29,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),OTHER FISHES,OTHER FISHES,0,.,0,.,36,106,36,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),PORGIES,PINFISHES,0,.,0,.,207,86.7,207,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),PORGIES,SCUP,181,106,0,.,130,29.4,311,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,3872,58.9,0,.,15387,35.2,19259,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),TRIGGERFISHES/FILEFISHES,TRIGGERFISHES/FILEFISHES,78,56.4,0,.,0,.,78,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,LITTLE TUNNY/ATLANTIC BONITO,39,88.4,0,.,0,.,39,944,0
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,BLUEFISH,BLUEFISH,15,103.6,0,.,13,99.1,28,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,153,53.2,153,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,ATLANTIC CROAKER,129,87.6,0,.,179,72.5,308,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,BLACK DRUM,0,.,0,.,114,100.6,114,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,KINGFISHES,57,100.6,0,.,232,59.4,289,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,DRUMS,SPOT,3800,96,0,.,828,96.4,4628,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,373,53.4,0,.,6111,22.6,6484,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,OTHER FISHES,OTHER FISHES,0,.,0,.,55,77.4,55,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,PUFFERS,PUFFERS,0,.,0,.,122,59.7,122,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,4976,34.5,4976,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,0,.,282,61.4,282,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,0,.,0,.,15,103.6,15,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,91,103.6,0,.,0,.,91,6044,15.9
2016,SEPTEMBER/OCTOBER,PARTY BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,429,68.3,429,6044,15.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,61,132.7,0,.,61,132.7,122,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),DOLPHINS,DOLPHINS,1588,73.2,0,.,120,100.2,1708,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),OTHER FISHES,OTHER FISHES,0,.,0,.,139,84.9,139,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,149,132.7,0,.,483,132.7,632,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,LITTLE TUNNY/ATLANTIC BONITO,0,.,0,.,524,57,524,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,159,49.6,0,.,0,.,159,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,OCEAN (> 3 MI),WRASSES,TAUTOG,0,.,0,.,9,132.7,9,409,41.9
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,BLUEFISH,BLUEFISH,10075,29.6,321,99.2,10275,28.4,20671,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,DRUMS,ATLANTIC CROAKER,460,93.8,0,.,6995,93.8,7455,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,DRUMS,BLACK DRUM,155,93.8,0,.,0,.,155,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,DRUMS,KINGFISHES,1277,86.4,0,.,0,.,1277,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,DRUMS,SPOT,71943,93.8,0,.,6092,76.8,78035,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,DRUMS,WEAKFISH,184,93.8,0,.,1582,87.4,1766,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,605,29,605,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,PUFFERS,PUFFERS,972,90,0,.,1206,71.6,2178,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,0,.,309,93.8,309,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,21626,34.3,9435,40.2,59574,28.9,90635,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,6006,79,979,103.6,1311,68.3,8296,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,4517,93.2,4517,19940,27.5
2016,SEPTEMBER/OCTOBER,CHARTER BOAT,INLAND,TUNAS AND MACKERELS,SPANISH MACKEREL,994,48.6,0,.,0,.,994,19940,27.5
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,0,.,0,.,689,100.3,689,15647,100.3
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),DOLPHINS,DOLPHINS,3416,100.3,0,.,0,.,3416,15647,100.3
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,1855,100.3,2503,100.3,28417,100.3,32775,15647,100.3
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,0,.,0,.,13241,100.3,13241,15647,100.3
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,OCEAN (> 3 MI),TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,0,.,0,.,689,100.3,689,15647,100.3
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,BLUEFISH,BLUEFISH,83537,87.5,7548,39.6,60717,40,151802,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,CARTILAGINOUS FISHES,SKATES/RAYS,0,.,0,.,9007,65.6,9007,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,CATFISHES,FRESHWATER CATFISHES,36323,55.2,0,.,101546,45,137869,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DOLPHINS,DOLPHINS,0,.,4789,102.7,3192,102.7,7981,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,ATLANTIC CROAKER,0,.,0,.,49232,82.2,49232,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,KINGFISHES,0,.,0,.,76183,79.6,76183,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,RED DRUM,0,.,0,.,7934,71.8,7934,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SILVER PERCH,1705,101.6,0,.,0,.,1705,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOT,46892,65.1,0,.,187580,74.1,234472,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,SPOTTED SEATROUT,0,.,0,.,16844,73.6,16844,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,DRUMS,WEAKFISH,852,101.6,0,.,146625,85.3,147477,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,EELS,EELS,0,.,0,.,1244,102.1,1244,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,FLOUNDERS,SUMMER FLOUNDER,686,101.3,643,101.7,73978,47.7,75307,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,OTHER FISHES,OTHER FISHES,0,.,46992,90,1177412,26.5,1224404,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,PUFFERS,PUFFERS,0,.,722,101.2,96770,42.4,97492,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,SEA BASSES,BLACK SEA BASS,0,.,4789,102.7,152066,58.5,156855,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,SEAROBINS,SEAROBINS,0,.,0,.,1075,98.8,1075,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,STRIPED BASS,98603,34.4,23383,92.3,1558108,23,1680094,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,TEMPERATE BASSES,WHITE PERCH,184869,44.6,24284,76.5,569609,49.2,778762,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,TOADFISHES,TOADFISHES,0,.,0,.,7266,48.4,7266,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,TUNAS AND MACKERELS,OTHER TUNAS/MACKERELS,0,.,0,.,3192,102.7,3192,642270,19.1
2016,SEPTEMBER/OCTOBER,PRIVATE/RENTAL BOAT,INLAND,TUNAS AND MACKERELS,SPANISH MACKEREL,9835,98.7,0,.,0,.,9835,642270,19.1
2016,NOVEMBER/DECEMBER,SHORE,OCEAN (<= 3 MI),TEMPERATE BASSES,STRIPED BASS,0,.,0,.,3567,67.7,3567,23557,61.2
2016,NOVEMBER/DECEMBER,SHORE,INLAND,BLUEFISH,BLUEFISH,0,.,0,.,216327,97.4,216327,390011,22.3
2016,NOVEMBER/DECEMBER,SHORE,INLAND,CATFISHES,FRESHWATER CATFISHES,30760,26.8,0,.,92902,96.9,123662,390011,22.3
2016,NOVEMBER/DECEMBER,SHORE,INLAND,OTHER FISHES,OTHER FISHES,92280,20,0,.,30760,26.8,123040,390011,22.3
2016,NOVEMBER/DECEMBER,SHORE,INLAND,TEMPERATE BASSES,STRIPED BASS,45931,26.8,0,.,115934,27.9,161865,390011,22.3
2016,NOVEMBER/DECEMBER,SHORE,INLAND,TEMPERATE BASSES,WHITE PERCH,457690,93.6,0,.,71908,32.1,529598,390011,22.3
2016,NOVEMBER/DECEMBER,SHORE,INLAND,WRASSES,TAUTOG,0,.,0,.,254409,56.3,254409,390011,22.3
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),BLUEFISH,BLUEFISH,996,19.5,159,100.8,513,33.2,1668,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),CARTILAGINOUS FISHES,DOGFISH SHARKS,21,100.4,0,.,1282,30.3,1303,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),FLOUNDERS,SUMMER FLOUNDER,0,.,0,.,5,92.1,5,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),GRUNTS,PIGFISH,0,.,0,.,3,111.2,3,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),JACKS,GREATER AMBERJACK,5,92.1,0,.,0,.,5,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),PORGIES,PINFISHES,5,92.1,0,.,37,92.1,42,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),PORGIES,SCUP,5,90.8,0,.,3,111.2,8,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),SEA BASSES,BLACK SEA BASS,4949,29.3,515,75.9,15206,7.1,20670,666,0
2016,NOVEMBER/DECEMBER,PARTY BOAT,OCEAN (> 3 MI),TRIGGERFISHES/FILEFISHES,TRIGGERFISHES/FILEFISHES,45,44,0,.,0,.,45,666,0
